GEN_ID,BUS_ID,GEN_ID,Pg,Qg,MBASE,STATUS,MISMATCH,PERCENT,time_s
0,1,1 ,97.62447357177734,38.12028884887695,100.0,1,1.0745379768195562e-05,104.8031234741211,23700.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,23700.0
2,7,1 ,64.0,0.0,100.0,1,3.4924596548080444e-08,64.0,23700.0
3,13,1 ,200.0,0.0,100.0,1,0.0,200.0,23700.0
4,14,1 ,0.0,0.0,100.0,1,2.9802322387695312e-06,0.0,23700.0
5,15,1 ,274.0,0.0,100.0,1,1.4901161193847656e-06,274.0,23700.0
6,16,1 ,245.0,0.0,100.0,1,1.2013700143143069e-05,245.0,23700.0
7,18,1 ,144.0,0.0,100.0,1,1.1922384146600962e-05,144.0,23700.0
8,21,1 ,294.0,0.0,100.0,1,2.384185791015625e-05,294.0,23700.0
9,22,1 ,150.0,116.93634033203125,100.0,1,0.0,190.19491577148438,23700.0
10,23,1 ,200.0,0.0,100.0,1,2.107342425006209e-06,200.0,23700.0
11,25,G1,0.017951808869838715,11.036959648132324,1.0,1,1.1641532182693481e-08,1103.697509765625,23700.0
0,1,1 ,97.50157928466797,38.32106018066406,100.0,1,1.2287812751310412e-05,104.76192474365234,24000.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,24000.0
2,7,1 ,64.0,0.0,100.0,1,1.1641532182693481e-08,64.0,24000.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,24000.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,24000.0
5,15,1 ,274.0,0.0,100.0,1,5.9604644775390625e-06,274.0,24000.0
6,16,1 ,245.0,0.0,100.0,1,1.1973201253567822e-05,245.0,24000.0
7,18,1 ,144.0,0.0,100.0,1,1.1957253263972234e-05,144.0,24000.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,24000.0
9,22,1 ,150.0,117.0716552734375,100.0,1,0.0,190.27813720703125,24000.0
10,23,1 ,200.0,0.0,100.0,1,3.3320009151793784e-06,200.0,24000.0
11,25,G1,0.016899369657039642,11.035041809082031,1.0,1,0.0,1103.505615234375,24000.0
0,1,1 ,96.84070587158203,38.21248245239258,100.0,1,1.2287812751310412e-05,104.10723876953125,24300.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,24300.0
2,7,1 ,64.0,0.0,100.0,1,4.0745362639427185e-08,64.0,24300.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,24300.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,24300.0
5,15,1 ,274.0,0.0,100.0,1,2.4027400286286138e-05,274.0,24300.0
6,16,1 ,245.0,0.0,100.0,1,3.2791020203148946e-05,245.0,24300.0
7,18,1 ,144.0,0.0,100.0,1,1.4901161193847656e-06,144.0,24300.0
8,21,1 ,294.0,0.0,100.0,1,2.384185791015625e-05,294.0,24300.0
9,22,1 ,150.0,116.82379150390625,100.0,1,5.9604644775390625e-06,190.12574768066406,24300.0
10,23,1 ,200.0,0.0,100.0,1,2.9802322387695312e-06,200.0,24300.0
11,25,G1,0.01191721111536026,11.022284507751465,1.0,1,0.0,1102.22900390625,24300.0
0,1,1 ,94.57682037353516,38.9725341796875,100.0,1,0.0,102.29190063476562,24600.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,24600.0
2,7,1 ,64.0,0.0,100.0,1,3.4924596548080444e-08,64.0,24600.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,24600.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,24600.0
5,15,1 ,274.0,0.0,100.0,1,5.9604644775390625e-06,274.0,24600.0
6,16,1 ,245.0,0.0,100.0,1,3.57705466740299e-05,245.0,24600.0
7,18,1 ,144.0,0.0,100.0,1,1.6763806343078613e-06,144.0,24600.0
8,21,1 ,294.0,0.0,100.0,1,5.9604644775390625e-06,294.0,24600.0
9,22,1 ,150.0,117.21053314208984,100.0,1,5.9604644775390625e-06,190.36361694335938,24600.0
10,23,1 ,200.0,0.0,100.0,1,4.712160716735525e-06,200.0,24600.0
11,25,G1,0.01710447669029236,11.025562286376953,1.0,1,1.1641532182693481e-08,1102.5574951171875,24600.0
0,1,1 ,91.84721374511719,40.614540100097656,100.0,1,4.214684850012418e-06,100.42634582519531,24900.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,24900.0
2,7,1 ,64.0,0.0,100.0,1,2.3283064365386963e-08,64.0,24900.0
3,13,1 ,200.0,0.0,100.0,1,0.0,200.0,24900.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,24900.0
5,15,1 ,274.0,0.0,100.0,1,0.0,274.0,24900.0
6,16,1 ,245.0,0.0,100.0,1,1.7881393432617188e-05,245.0,24900.0
7,18,1 ,144.0,0.0,100.0,1,1.4901161193847656e-06,144.0,24900.0
8,21,1 ,294.0,0.0,100.0,1,2.4027400286286138e-05,294.0,24900.0
9,22,1 ,150.0,118.12129211425781,100.0,1,5.9604644775390625e-06,190.9257354736328,24900.0
10,23,1 ,200.0,0.0,100.0,1,2.107342425006209e-06,200.0,24900.0
11,25,G1,0.019444331526756287,11.052000045776367,1.0,1,0.0,1105.20166015625,24900.0
0,1,1 ,91.79048919677734,40.44364929199219,100.0,1,5.9604644775390625e-06,100.30545043945312,25200.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,25200.0
2,7,1 ,64.0,0.0,100.0,1,3.4924596548080444e-08,64.0,25200.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,25200.0
4,14,1 ,0.0,0.0,100.0,1,1.2287812751310412e-05,0.0,25200.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,25200.0
6,16,1 ,245.0,0.0,100.0,1,2.0944615243934095e-05,245.0,25200.0
7,18,1 ,144.0,0.0,100.0,1,7.450580596923828e-07,144.0,25200.0
8,21,1 ,294.0,0.0,100.0,1,5.9604644775390625e-06,294.0,25200.0
9,22,1 ,150.0,117.9037094116211,100.0,1,0.0,190.7912139892578,25200.0
10,23,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,25200.0
11,25,G1,0.015816425904631615,11.06435775756836,1.0,1,0.0,1106.4368896484375,25200.0
0,1,1 ,91.56634521484375,40.309749603271484,100.0,1,9.42432143347105e-06,100.04634094238281,25500.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,25500.0
2,7,1 ,64.0,0.0,100.0,1,2.3283064365386963e-08,64.0,25500.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,25500.0
4,14,1 ,0.0,0.0,100.0,1,1.2287812751310412e-05,0.0,25500.0
5,15,1 ,274.0,0.0,100.0,1,2.4027400286286138e-05,274.0,25500.0
6,16,1 ,245.0,0.0,100.0,1,8.971686838776805e-06,245.0,25500.0
7,18,1 ,144.0,0.0,100.0,1,0.0,144.0,25500.0
8,21,1 ,294.0,0.0,100.0,1,2.4575625502620824e-05,294.0,25500.0
9,22,1 ,150.0,117.7710189819336,100.0,1,5.9604644775390625e-06,190.709228515625,25500.0
10,23,1 ,200.0,0.0,100.0,1,7.5981311056239065e-06,200.0,25500.0
11,25,G1,0.018373001366853714,11.050532341003418,1.0,1,1.1641532182693481e-08,1105.0548095703125,25500.0
0,1,1 ,88.57068634033203,41.60490417480469,100.0,1,8.429369700024836e-06,97.85568237304688,25800.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,25800.0
2,7,1 ,64.0,0.0,100.0,1,5.9604644775390625e-06,64.0,25800.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,25800.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,25800.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,25800.0
6,16,1 ,245.0,0.0,100.0,1,1.2013700143143069e-05,245.0,25800.0
7,18,1 ,144.0,0.0,100.0,1,5.587935447692871e-07,144.0,25800.0
8,21,1 ,294.0,0.0,100.0,1,2.384185791015625e-05,294.0,25800.0
9,22,1 ,150.0,118.41776275634766,100.0,1,5.9604644775390625e-06,191.1092987060547,25800.0
10,23,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,25800.0
11,25,G1,0.020124150440096855,11.045022964477539,1.0,1,5.9604644775390625e-06,1104.5040283203125,25800.0
0,1,1 ,87.01139831542969,41.84553527832031,100.0,1,4.214684850012418e-06,96.55067443847656,26100.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,26100.0
2,7,1 ,64.0,0.0,100.0,1,1.1920934412046336e-05,64.0,26100.0
3,13,1 ,200.0,0.0,100.0,1,0.0,200.0,26100.0
4,14,1 ,0.0,0.0,100.0,1,1.2287812751310412e-05,0.0,26100.0
5,15,1 ,274.0,0.0,100.0,1,1.4901161193847656e-06,274.0,26100.0
6,16,1 ,245.0,0.0,100.0,1,6.244724318094086e-06,245.0,26100.0
7,18,1 ,144.0,0.0,100.0,1,1.2013700143143069e-05,144.0,26100.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,26100.0
9,22,1 ,150.0,118.44715881347656,100.0,1,5.9604644775390625e-06,191.1275177001953,26100.0
10,23,1 ,200.0,0.0,100.0,1,4.470348358154297e-06,200.0,26100.0
11,25,G1,0.015277989208698273,11.060406684875488,1.0,1,5.9604644775390625e-06,1106.04150390625,26100.0
0,1,1 ,87.44795227050781,41.77726364135742,100.0,1,5.9604644775390625e-06,96.91483306884766,26400.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,26400.0
2,7,1 ,64.0,0.0,100.0,1,1.1641532182693481e-08,64.0,26400.0
3,13,1 ,200.0,0.0,100.0,1,1.2013700143143069e-05,200.0,26400.0
4,14,1 ,0.0,0.0,100.0,1,1.2287812751310412e-05,0.0,26400.0
5,15,1 ,274.0,0.0,100.0,1,1.4901161193847656e-06,274.0,26400.0
6,16,1 ,245.0,0.0,100.0,1,1.2013700143143069e-05,245.0,26400.0
7,18,1 ,144.0,0.0,100.0,1,1.1175870895385742e-06,144.0,26400.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,26400.0
9,22,1 ,150.0,118.39373016357422,100.0,1,0.0,191.09442138671875,26400.0
10,23,1 ,200.0,0.0,100.0,1,3.3320009151793784e-06,200.0,26400.0
11,25,G1,0.020498115569353104,11.052675247192383,1.0,1,0.0,1105.2694091796875,26400.0
0,1,1 ,83.68820190429688,43.152076721191406,100.0,1,0.0,94.15846252441406,26700.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,26700.0
2,7,1 ,64.0,0.0,100.0,1,2.3283064365386963e-08,64.0,26700.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,26700.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,26700.0
5,15,1 ,274.0,0.0,100.0,1,1.4901161193847656e-06,274.0,26700.0
6,16,1 ,245.0,0.0,100.0,1,1.4901161193847656e-06,245.0,26700.0
7,18,1 ,144.0,0.0,100.0,1,1.1920928955078125e-05,144.0,26700.0
8,21,1 ,294.0,0.0,100.0,1,0.0,294.0,26700.0
9,22,1 ,150.0,118.97815704345703,100.0,1,5.9604644775390625e-06,191.45704650878906,26700.0
10,23,1 ,200.0,0.0,100.0,1,3.3320009151793784e-06,200.0,26700.0
11,25,G1,0.01707880198955536,11.058080673217773,1.0,1,1.1641532182693481e-08,1105.8092041015625,26700.0
0,1,1 ,81.64999389648438,43.57237243652344,100.0,1,1.2287812751310412e-05,92.54875946044922,27000.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,27000.0
2,7,1 ,64.0,0.0,100.0,1,0.0,64.0,27000.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,27000.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,27000.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,27000.0
6,16,1 ,245.0,0.0,100.0,1,3.2791020203148946e-05,245.0,27000.0
7,18,1 ,144.0,0.0,100.0,1,1.2013700143143069e-05,144.0,27000.0
8,21,1 ,294.0,0.0,100.0,1,0.0,294.0,27000.0
9,22,1 ,150.0,118.92823028564453,100.0,1,5.9604644775390625e-06,191.426025390625,27000.0
10,23,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,27000.0
11,25,G1,0.01369872223585844,11.036198616027832,1.0,1,0.0,1103.62060546875,27000.0
0,1,1 ,81.85724639892578,43.600345611572266,100.0,1,6.664001830358757e-06,92.74480438232422,27300.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,27300.0
2,7,1 ,64.0,0.0,100.0,1,0.0,64.0,27300.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,27300.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,27300.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,27300.0
6,16,1 ,245.0,0.0,100.0,1,2.6824676751857623e-05,245.0,27300.0
7,18,1 ,144.0,0.0,100.0,1,1.1944189282075968e-05,144.0,27300.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,27300.0
9,22,1 ,150.0,118.98807525634766,100.0,1,5.9604644775390625e-06,191.4632110595703,27300.0
10,23,1 ,200.0,0.0,100.0,1,7.450580596923828e-06,200.0,27300.0
11,25,G1,0.01599998213350773,11.056295394897461,1.0,1,0.0,1105.630615234375,27300.0
0,1,1 ,80.6105728149414,44.31290054321289,100.0,1,9.42432143347105e-06,91.98748779296875,27600.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,27600.0
2,7,1 ,64.0,0.0,100.0,1,5.9604644775390625e-06,64.0,27600.0
3,13,1 ,200.0,0.0,100.0,1,0.0,200.0,27600.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,27600.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,27600.0
6,16,1 ,245.0,0.0,100.0,1,2.2351741790771484e-06,245.0,27600.0
7,18,1 ,144.0,0.0,100.0,1,1.862645149230957e-07,144.0,27600.0
8,21,1 ,294.0,0.0,100.0,1,0.0,294.0,27600.0
9,22,1 ,150.0,119.50526428222656,100.0,1,5.9604644775390625e-06,191.78504943847656,27600.0
10,23,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,27600.0
11,25,G1,0.020243410021066666,11.060809135437012,1.0,1,5.9604644775390625e-06,1106.082763671875,27600.0
0,1,1 ,78.16119384765625,44.638397216796875,100.0,1,2.9802322387695312e-06,90.009765625,27900.0
1,2,1 ,67.0,0.0,100.0,1,8.429369700024836e-06,67.0,27900.0
2,7,1 ,64.0,0.0,100.0,1,5.9604644775390625e-06,64.0,27900.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,27900.0
4,14,1 ,0.0,0.0,100.0,1,1.2287812751310412e-05,0.0,27900.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,27900.0
6,16,1 ,245.0,0.0,100.0,1,9.42432143347105e-06,245.0,27900.0
7,18,1 ,144.0,0.0,100.0,1,1.6763806343078613e-06,144.0,27900.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,27900.0
9,22,1 ,150.0,119.2900161743164,100.0,1,0.0,191.6510009765625,27900.0
10,23,1 ,200.0,0.0,100.0,1,4.470348358154297e-06,200.0,27900.0
11,25,G1,0.022043559700250626,11.032485961914062,1.0,1,5.9604644775390625e-06,1103.250732421875,27900.0
0,1,1 ,77.98531341552734,44.96661376953125,100.0,1,8.429369700024836e-06,90.02058410644531,28200.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,28200.0
2,7,1 ,64.0,0.0,100.0,1,5.9604644775390625e-06,64.0,28200.0
3,13,1 ,200.0,0.0,100.0,1,2.9802322387695312e-06,200.0,28200.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,28200.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,28200.0
6,16,1 ,245.0,0.0,100.0,1,1.1926747902180068e-05,245.0,28200.0
7,18,1 ,144.0,0.0,100.0,1,9.313225746154785e-07,144.0,28200.0
8,21,1 ,294.0,0.0,100.0,1,8.940696716308594e-06,294.0,28200.0
9,22,1 ,150.0,119.43510437011719,100.0,1,5.9604644775390625e-06,191.74134826660156,28200.0
10,23,1 ,200.0,0.0,100.0,1,2.9802322387695312e-06,200.0,28200.0
11,25,G1,0.016219643875956535,11.036949157714844,1.0,1,5.9604644775390625e-06,1103.6961669921875,28200.0
0,1,1 ,74.99322509765625,45.64210510253906,100.0,1,4.214684850012418e-06,87.79058074951172,28500.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,28500.0
2,7,1 ,64.0,0.0,100.0,1,0.0,64.0,28500.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,28500.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,28500.0
5,15,1 ,274.0,0.0,100.0,1,1.4901161193847656e-06,274.0,28500.0
6,16,1 ,245.0,0.0,100.0,1,1.5067867025209125e-05,245.0,28500.0
7,18,1 ,144.0,0.0,100.0,1,1.1973201253567822e-05,144.0,28500.0
8,21,1 ,294.0,0.0,100.0,1,2.4027400286286138e-05,294.0,28500.0
9,22,1 ,150.0,119.5165023803711,100.0,1,5.9604644775390625e-06,191.7920684814453,28500.0
10,23,1 ,200.0,0.0,100.0,1,4.470348358154297e-06,200.0,28500.0
11,25,G1,0.01232781633734703,11.031742095947266,1.0,1,0.0,1103.1748046875,28500.0
0,1,1 ,72.39886474609375,46.83623123168945,100.0,1,2.9802322387695312e-06,86.22776794433594,28800.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,28800.0
2,7,1 ,64.0,0.0,100.0,1,5.9604644775390625e-06,64.0,28800.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,28800.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,28800.0
5,15,1 ,274.0,0.0,100.0,1,7.450580596923828e-06,274.0,28800.0
6,16,1 ,245.0,0.0,100.0,1,3.3320009151793784e-06,245.0,28800.0
7,18,1 ,144.0,0.0,100.0,1,1.220281410496682e-05,144.0,28800.0
8,21,1 ,294.0,0.0,100.0,1,0.0,294.0,28800.0
9,22,1 ,150.0,120.12973022460938,100.0,1,0.0,192.17478942871094,28800.0
10,23,1 ,200.0,0.0,100.0,1,8.940696716308594e-06,200.0,28800.0
11,25,G1,0.01930209994316101,11.044279098510742,1.0,1,5.9604644775390625e-06,1104.4296875,28800.0
0,1,1 ,70.55068969726562,47.13484573364258,100.0,1,1.1920928955078125e-05,84.84747314453125,29100.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,29100.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,29100.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,29100.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,29100.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,29100.0
6,16,1 ,245.0,0.0,100.0,1,1.1926747902180068e-05,245.0,29100.0
7,18,1 ,144.0,0.0,100.0,1,1.2065570444974583e-05,144.0,29100.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,29100.0
9,22,1 ,150.0,120.04412078857422,100.0,1,5.9604644775390625e-06,192.1212921142578,29100.0
10,23,1 ,200.0,0.0,100.0,1,0.0,200.0,29100.0
11,25,G1,0.013726003468036652,11.02406120300293,1.0,1,5.9604644775390625e-06,1102.4071044921875,29100.0
0,1,1 ,68.75897216796875,48.53255844116211,100.0,1,6.664001830358757e-06,84.16178131103516,29400.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,29400.0
2,7,1 ,64.0,0.0,100.0,1,5.9604644775390625e-06,64.0,29400.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,29400.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,29400.0
5,15,1 ,274.0,0.0,100.0,1,1.4901161193847656e-06,274.0,29400.0
6,16,1 ,245.0,0.0,100.0,1,1.4919775821908843e-05,245.0,29400.0
7,18,1 ,144.0,0.0,100.0,1,1.1926747902180068e-05,144.0,29400.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,29400.0
9,22,1 ,150.0,121.01929473876953,100.0,1,0.0,192.73211669921875,29400.0
10,23,1 ,200.0,0.0,100.0,1,2.9802322387695312e-06,200.0,29400.0
11,25,G1,0.012936740182340145,11.0592622756958,1.0,1,0.0,1105.927001953125,29400.0
0,1,1 ,66.56169128417969,49.20061492919922,100.0,1,9.42432143347105e-06,82.771728515625,29700.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,29700.0
2,7,1 ,64.0,0.0,100.0,1,0.0,64.0,29700.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,29700.0
4,14,1 ,0.0,0.0,100.0,1,1.2287812751310412e-05,0.0,29700.0
5,15,1 ,274.0,0.0,100.0,1,1.4901161193847656e-06,274.0,29700.0
6,16,1 ,245.0,0.0,100.0,1,3.514431909934501e-06,245.0,29700.0
7,18,1 ,144.0,0.0,100.0,1,1.1926747902180068e-05,144.0,29700.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,29700.0
9,22,1 ,150.0,121.11681365966797,100.0,1,5.9604644775390625e-06,192.79336547851562,29700.0
10,23,1 ,200.0,0.0,100.0,1,0.0,200.0,29700.0
11,25,G1,0.01568225584924221,11.066889762878418,1.0,1,0.0,1106.6900634765625,29700.0
0,1,1 ,63.57297134399414,50.188785552978516,100.0,1,5.9604644775390625e-06,80.99652862548828,30000.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,30000.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,30000.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,30000.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,30000.0
5,15,1 ,274.0,0.0,100.0,1,7.450580596923828e-06,274.0,30000.0
6,16,1 ,245.0,0.0,100.0,1,1.7881393432617188e-05,245.0,30000.0
7,18,1 ,144.0,0.0,100.0,1,1.1926747902180068e-05,144.0,30000.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,30000.0
9,22,1 ,150.0,121.58362579345703,100.0,1,0.0,193.08697509765625,30000.0
10,23,1 ,200.0,0.0,100.0,1,3.3320009151793784e-06,200.0,30000.0
11,25,G1,0.01856001280248165,11.077425003051758,1.0,1,5.960475846222835e-06,1107.7440185546875,30000.0
0,1,1 ,62.51396942138672,50.63874053955078,100.0,1,1.2287812751310412e-05,80.45046997070312,30300.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,30300.0
2,7,1 ,64.0,0.0,100.0,1,3.4924596548080444e-08,64.0,30300.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,30300.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,30300.0
5,15,1 ,274.0,0.0,100.0,1,8.940696716308594e-06,274.0,30300.0
6,16,1 ,245.0,0.0,100.0,1,3.278467193013057e-05,245.0,30300.0
7,18,1 ,144.0,0.0,100.0,1,1.1973201253567822e-05,144.0,30300.0
8,21,1 ,294.0,0.0,100.0,1,2.4027400286286138e-05,294.0,30300.0
9,22,1 ,150.0,121.75856018066406,100.0,1,0.0,193.19717407226562,30300.0
10,23,1 ,200.0,0.0,100.0,1,0.0,200.0,30300.0
11,25,G1,0.020468007773160934,11.066070556640625,1.0,1,1.1641532182693481e-08,1106.6087646484375,30300.0
0,1,1 ,59.80942916870117,51.694828033447266,100.0,1,6.664001830358757e-06,79.05392456054688,30600.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,30600.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,30600.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,30600.0
4,14,1 ,0.0,0.0,100.0,1,2.9802322387695312e-06,0.0,30600.0
5,15,1 ,274.0,0.0,100.0,1,2.384185791015625e-05,274.0,30600.0
6,16,1 ,245.0,0.0,100.0,1,3.514431909934501e-06,245.0,30600.0
7,18,1 ,144.0,0.0,100.0,1,3.725290298461914e-07,144.0,30600.0
8,21,1 ,294.0,0.0,100.0,1,5.9604644775390625e-06,294.0,30600.0
9,22,1 ,150.0,121.95407104492188,100.0,1,0.0,193.32044982910156,30600.0
10,23,1 ,200.0,0.0,100.0,1,3.3320009151793784e-06,200.0,30600.0
11,25,G1,0.020355593413114548,11.064319610595703,1.0,1,5.9604644775390625e-06,1106.433837890625,30600.0
0,1,1 ,59.122596740722656,51.52284622192383,100.0,1,1.3328003660717513e-05,78.42247772216797,30900.0
1,2,1 ,67.0,0.0,100.0,1,8.429369700024836e-06,67.0,30900.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,30900.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,30900.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,30900.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,30900.0
6,16,1 ,245.0,0.0,100.0,1,1.4975481462897733e-05,245.0,30900.0
7,18,1 ,144.0,0.0,100.0,1,1.2013700143143069e-05,144.0,30900.0
8,21,1 ,294.0,0.0,100.0,1,5.9604644775390625e-06,294.0,30900.0
9,22,1 ,150.0,121.74500274658203,100.0,1,5.9604644775390625e-06,193.18862915039062,30900.0
10,23,1 ,200.0,0.0,100.0,1,4.214684850012418e-06,200.0,30900.0
11,25,G1,0.014503592625260353,11.045289993286133,1.0,1,5.9604644775390625e-06,1104.5299072265625,30900.0
0,1,1 ,57.77983093261719,52.17063522338867,100.0,1,5.9604644775390625e-06,77.84782409667969,31200.0
1,2,1 ,67.0,0.0,100.0,1,8.429369700024836e-06,67.0,31200.0
2,7,1 ,64.0,0.0,100.0,1,3.4924596548080444e-08,64.0,31200.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,31200.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,31200.0
5,15,1 ,274.0,0.0,100.0,1,4.470348358154297e-06,274.0,31200.0
6,16,1 ,245.0,0.0,100.0,1,2.9839551643817686e-05,245.0,31200.0
7,18,1 ,144.0,0.0,100.0,1,1.1922384146600962e-05,144.0,31200.0
8,21,1 ,294.0,0.0,100.0,1,2.384185791015625e-05,294.0,31200.0
9,22,1 ,150.0,122.03092956542969,100.0,1,0.0,193.3689422607422,31200.0
10,23,1 ,200.0,0.0,100.0,1,2.9802322387695312e-06,200.0,31200.0
11,25,G1,0.020298369228839874,11.055505752563477,1.0,1,1.1641532182693481e-08,1105.552490234375,31200.0
0,1,1 ,55.18331527709961,53.6219367980957,100.0,1,6.664001830358757e-06,76.94485473632812,31500.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,31500.0
2,7,1 ,64.0,0.0,100.0,1,5.960566795693012e-06,64.0,31500.0
3,13,1 ,200.0,0.0,100.0,1,1.1920928955078125e-05,200.0,31500.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,31500.0
