Generator,p,q,time_s
G9,150.0,-29.54279577956521,27900.0
G10,200.0,-6.802525098880416,27900.0
G1-RM3-60,0.022043560342520495,-0.05878267636520787,27900.0
G2-RM3-60,0.022043560342520495,0.0,27900.0
G3-RM3-60,0.022043560342520495,0.0,27900.0
G4-RM3-60,0.022043560342520495,0.0,27900.0
G5-RM3-60,0.022043560342520495,0.0,27900.0
G6-RM3-60,0.022043560342520495,0.0,27900.0
G7-RM3-60,0.022043560342520495,0.0,27900.0
G8-RM3-60,0.022043560342520495,0.0,27900.0
G0,64.76662305242553,-133.79072130225322,28200.0
G1,67.0,65.77945000725354,28200.0
G2,64.0,43.37274091394795,28200.0
G3,200.0,49.053087751095816,28200.0
G4,0.0,67.43296964925227,28200.0
G5,274.0,70.19113304275444,28200.0
G6,245.0,33.55338454789018,28200.0
G7,144.0,37.3797865490414,28200.0
G8,294.0,-52.68692723252428,28200.0
G9,150.0,-29.535486527186748,28200.0
G10,200.0,-6.828894844112384,28200.0
G1-RM3-60,0.016219643456731502,-0.04325230068350765,28200.0
G2-RM3-60,0.016219643456731502,0.0,28200.0
G3-RM3-60,0.016219643456731502,0.0,28200.0
G4-RM3-60,0.016219643456731502,0.0,28200.0
G5-RM3-60,0.016219643456731502,0.0,28200.0
G6-RM3-60,0.016219643456731502,0.0,28200.0
G7-RM3-60,0.016219643456731502,0.0,28200.0
G8-RM3-60,0.016219643456731502,0.0,28200.0
G0,63.78604871901604,-133.29497571744852,28500.0
G1,67.0,65.67264483405488,28500.0
G2,64.0,43.291060786410625,28500.0
G3,200.0,49.13289447707494,28500.0
G4,0.0,67.54255554618723,28500.0
G5,274.0,70.3507434200273,28500.0
G6,245.0,33.639601455276264,28500.0
G7,144.0,37.29332926830898,28500.0
G8,294.0,-52.681210914413356,28500.0
G9,150.0,-29.532228905579387,28500.0
G10,200.0,-6.765999918922631,28500.0
G1-RM3-60,0.012327816233462284,-0.03287412932299317,28500.0
G2-RM3-60,0.012327816233462284,0.0,28500.0
G3-RM3-60,0.012327816233462284,0.0,28500.0
G4-RM3-60,0.012327816233462284,0.0,28500.0
G5-RM3-60,0.012327816233462284,0.0,28500.0
G6-RM3-60,0.012327816233462284,0.0,28500.0
G7-RM3-60,0.012327816233462284,0.0,28500.0
G8-RM3-60,0.012327816233462284,0.0,28500.0
G0,61.08749540869468,-132.24227209404623,28800.0
G1,67.0,65.26056006750511,28800.0
G2,64.0,43.253628513955235,28800.0
G3,200.0,49.2682391697532,28800.0
G4,0.0,67.67437963904926,28800.0
G5,274.0,70.40217467980321,28800.0
G6,245.0,33.55287988119754,28800.0
G7,144.0,37.33410837582194,28800.0
G8,294.0,-52.68366261892022,28800.0
G9,150.0,-29.53416533012353,28800.0
G10,200.0,-6.714614358300267,28800.0
G1-RM3-60,0.019302100576819217,-0.0514721522751178,28800.0
G2-RM3-60,0.019302100576819217,0.0,28800.0
G3-RM3-60,0.019302100576819217,0.0,28800.0
G4-RM3-60,0.019302100576819217,0.0,28800.0
G5-RM3-60,0.019302100576819217,0.0,28800.0
G6-RM3-60,0.019302100576819217,0.0,28800.0
G7-RM3-60,0.019302100576819217,0.0,28800.0
G8-RM3-60,0.019302100576819217,0.0,28800.0
G0,59.62968700163049,-131.64714990183958,29100.0
G1,67.0,64.93108521056814,29100.0
G2,64.0,43.26077598142688,29100.0
G3,200.0,49.07407411909291,29100.0
G4,0.0,67.55572668244943,29100.0
G5,274.0,70.45516165556376,29100.0
G6,245.0,33.49031549249477,29100.0
G7,144.0,37.349434491191644,29100.0
G8,294.0,-52.68247710596927,29100.0
G9,150.0,-29.538171904180473,29100.0
G10,200.0,-6.746065011664477,29100.0
G1-RM3-60,0.013726003577856739,-0.03660261756824826,29100.0
G2-RM3-60,0.013726003577856739,0.0,29100.0
G3-RM3-60,0.013726003577856739,0.0,29100.0
G4-RM3-60,0.013726003577856739,0.0,29100.0
G5-RM3-60,0.013726003577856739,0.0,29100.0
G6-RM3-60,0.013726003577856739,0.0,29100.0
G7-RM3-60,0.013726003577856739,0.0,29100.0
G8-RM3-60,0.013726003577856739,0.0,29100.0
G0,57.21955471857888,-130.5514952197934,29400.0
G1,67.0,64.47030003406601,29400.0
G2,64.0,43.093727837762984,29400.0
G3,200.0,49.29499915407099,29400.0
G4,0.0,67.71429379246023,29400.0
G5,274.0,70.66572911761921,29400.0
G6,245.0,33.63092176519848,29400.0
G7,144.0,37.23954668622706,29400.0
G8,294.0,-52.67719844699435,29400.0
G9,150.0,-29.53084057911579,29400.0
G10,200.0,-6.670112519926711,29400.0
G1-RM3-60,0.012936739132452557,-0.034497918930434836,29400.0
G2-RM3-60,0.012936739132452557,0.0,29400.0
G3-RM3-60,0.012936739132452557,0.0,29400.0
G4-RM3-60,0.012936739132452557,0.0,29400.0
G5-RM3-60,0.012936739132452557,0.0,29400.0
G6-RM3-60,0.012936739132452557,0.0,29400.0
G7-RM3-60,0.012936739132452557,0.0,29400.0
G8-RM3-60,0.012936739132452557,0.0,29400.0
G0,56.270430900525014,-130.18615040988718,29700.0
G1,67.0,64.30478060562436,29700.0
G2,64.0,43.019678634301094,29700.0
G3,200.0,49.28278870134009,29700.0
G4,0.0,67.77301355641283,29700.0
G5,274.0,70.79108722795375,29700.0
G6,245.0,33.76513833506398,29700.0
G7,144.0,37.217791403845744,29700.0
G8,294.0,-52.679749601269734,29700.0
G9,150.0,-29.523749723143027,29700.0
G10,200.0,-6.6397652837383845,29700.0
G1-RM3-60,0.015682255447718767,-0.04181927132553099,29700.0
G2-RM3-60,0.015682255447718767,0.0,29700.0
G3-RM3-60,0.015682255447718767,0.0,29700.0
G4-RM3-60,0.015682255447718767,0.0,29700.0
G5-RM3-60,0.015682255447718767,0.0,29700.0
G6-RM3-60,0.015682255447718767,0.0,29700.0
G7-RM3-60,0.015682255447718767,0.0,29700.0
G8-RM3-60,0.015682255447718767,0.0,29700.0
G0,54.6093365961824,-129.41383901459469,30000.0
G1,67.0,63.947188632959865,30000.0
G2,64.0,43.037549689493076,30000.0
G3,200.0,49.3000575164791,30000.0
G4,0.0,67.80771914058673,30000.0
G5,274.0,70.83209274922532,30000.0
G6,245.0,33.59004137712467,30000.0
G7,144.0,37.21453445309552,30000.0
G8,294.0,-52.67399811740427,30000.0
G9,150.0,-29.53225039480199,30000.0
G10,200.0,-6.6326517058952135,30000.0
G1-RM3-60,0.01856001292115069,-0.049493260577197176,30000.0
G2-RM3-60,0.01856001292115069,0.0,30000.0
G3-RM3-60,0.01856001292115069,0.0,30000.0
G4-RM3-60,0.01856001292115069,0.0,30000.0
G5-RM3-60,0.01856001292115069,0.0,30000.0
G6-RM3-60,0.01856001292115069,0.0,30000.0
G7-RM3-60,0.01856001292115069,0.0,30000.0
G8-RM3-60,0.01856001292115069,0.0,30000.0
G0,52.80184282863024,-128.6848528254911,30300.0
G1,67.0,63.67900746680774,30300.0
G2,64.0,42.92677015630291,30300.0
G3,200.0,49.334465843484494,30300.0
G4,0.0,67.8278609245915,30300.0
G5,274.0,70.91311502052892,30300.0
G6,245.0,33.6335843782479,30300.0
G7,144.0,37.20448501788431,30300.0
G8,294.0,-52.67492873303611,30300.0
G9,150.0,-29.52936566120826,30300.0
G10,200.0,-6.631786654027174,30300.0
G1-RM3-60,0.020468006925582687,-0.054581221445619346,30300.0
G2-RM3-60,0.020468006925582687,0.0,30300.0
G3-RM3-60,0.020468006925582687,0.0,30300.0
G4-RM3-60,0.020468006925582687,0.0,30300.0
G5-RM3-60,0.020468006925582687,0.0,30300.0
G6-RM3-60,0.020468006925582687,0.0,30300.0
G7-RM3-60,0.020468006925582687,0.0,30300.0
G8-RM3-60,0.020468006925582687,0.0,30300.0
G0,49.8355529241494,-127.4109852036988,30600.0
G1,67.0,62.90546898171078,30600.0
G2,64.0,42.93723653856831,30600.0
G3,200.0,49.27577485908462,30600.0
G4,0.0,67.787739124111,30600.0
G5,274.0,70.8760596124563,30600.0
G6,245.0,33.600583765784634,30600.0
G7,144.0,37.22920813643096,30600.0
G8,294.0,-52.67659661948716,30600.0
G9,150.0,-29.5303031046289,30600.0
G10,200.0,-6.62586969999834,30600.0
G1-RM3-60,0.020355593222218776,-0.05428145300527398,30600.0
G2-RM3-60,0.020355593222218776,0.0,30600.0
G3-RM3-60,0.020355593222218776,0.0,30600.0
G4-RM3-60,0.020355593222218776,0.0,30600.0
G5-RM3-60,0.020355593222218776,0.0,30600.0
G6-RM3-60,0.020355593222218776,0.0,30600.0
G7-RM3-60,0.020355593222218776,0.0,30600.0
G8-RM3-60,0.020355593222218776,0.0,30600.0
G0,47.52158804295203,-126.44022001782852,30900.0
G1,67.0,62.665499053345734,30900.0
G2,64.0,42.857208030852824,30900.0
G3,200.0,49.446473500292356,30900.0
G4,0.0,67.97434480743877,30900.0
G5,274.0,71.12639583311957,30900.0
G6,245.0,33.76355147928335,30900.0
G7,144.0,37.18886740330406,30900.0
G8,294.0,-52.67877355810228,30900.0
G9,150.0,-29.52112454241285,30900.0
G10,200.0,-6.514885533787044,30900.0
G1-RM3-60,0.01450359256003493,-0.03867618135755714,30900.0
G2-RM3-60,0.01450359256003493,0.0,30900.0
G3-RM3-60,0.01450359256003493,0.0,30900.0
G4-RM3-60,0.01450359256003493,0.0,30900.0
G5-RM3-60,0.01450359256003493,0.0,30900.0
G6-RM3-60,0.01450359256003493,0.0,30900.0
G7-RM3-60,0.01450359256003493,0.0,30900.0
G8-RM3-60,0.01450359256003493,0.0,30900.0
G0,46.84228200108441,-126.06913746124835,31200.0
G1,67.0,62.320597032646894,31200.0
G2,64.0,42.73180144219127,31200.0
G3,200.0,49.41402801491476,31200.0
G4,0.0,67.95770401837608,31200.0
G5,274.0,71.14547253520203,31200.0
G6,245.0,33.722354744608225,31200.0
G7,144.0,37.116229321856885,31200.0
G8,294.0,-52.6698915446525,31200.0
G9,150.0,-29.524497447662696,31200.0
G10,200.0,-6.536263785120191,31200.0
G1-RM3-60,0.020298369893666054,-0.05412885816958452,31200.0
G2-RM3-60,0.020298369893666054,0.0,31200.0
G3-RM3-60,0.020298369893666054,0.0,31200.0
G4-RM3-60,0.020298369893666054,0.0,31200.0
G5-RM3-60,0.020298369893666054,0.0,31200.0
G6-RM3-60,0.020298369893666054,0.0,31200.0
G7-RM3-60,0.020298369893666054,0.0,31200.0
G8-RM3-60,0.020298369893666054,0.0,31200.0
G0,46.34194677094473,-125.88456420015311,31500.0
G1,67.0,62.31473661817967,31500.0
G2,64.0,42.843805025980146,31500.0
G3,200.0,49.45015909645915,31500.0
G4,0.0,67.99761568275646,31500.0
G5,274.0,71.18653359862232,31500.0
G6,245.0,33.7292192782041,31500.0
G7,144.0,37.142632202168606,31500.0
G8,294.0,-52.6730770695025,31500.0
G9,150.0,-29.52335575556276,31500.0
G10,200.0,-6.49418908472186,31500.0
G1-RM3-60,0.019929855937020714,-0.053146158904670476,31500.0
G2-RM3-60,0.019929855937020714,0.0,31500.0
G3-RM3-60,0.019929855937020714,0.0,31500.0
G4-RM3-60,0.019929855937020714,0.0,31500.0
G5-RM3-60,0.019929855937020714,0.0,31500.0
G6-RM3-60,0.019929855937020714,0.0,31500.0
G7-RM3-60,0.019929855937020714,0.0,31500.0
G8-RM3-60,0.019929855937020714,0.0,31500.0
G0,45.03792475453059,-125.36755432020911,31800.0
G1,67.0,62.185824484697726,31800.0
G2,64.0,42.686345123187905,31800.0
G3,200.0,49.45871277808129,31800.0
G4,0.0,68.02098754703219,31800.0
G5,274.0,71.26412036362765,31800.0
G6,245.0,33.683758812433126,31800.0
G7,144.0,37.109910937570966,31800.0
G8,294.0,-52.668278000891675,31800.0
G9,150.0,-29.526090239635664,31800.0
G10,200.0,-6.5111992971412676,31800.0
G1-RM3-60,0.017404358686046496,-0.04641152888512802,31800.0
G2-RM3-60,0.017404358686046496,0.0,31800.0
G3-RM3-60,0.017404358686046496,0.0,31800.0
G4-RM3-60,0.017404358686046496,0.0,31800.0
G5-RM3-60,0.017404358686046496,0.0,31800.0
G6-RM3-60,0.017404358686046496,0.0,31800.0
G7-RM3-60,0.017404358686046496,0.0,31800.0
G8-RM3-60,0.017404358686046496,0.0,31800.0
G0,42.00715199966277,-124.1866754213199,32100.0
G1,67.0,61.56872418410005,32100.0
G2,64.0,42.57950282516133,32100.0
G3,200.0,49.42166223341236,32100.0
G4,0.0,67.93343993056033,32100.0
G5,274.0,71.25887022557363,32100.0
G6,245.0,33.68389620177484,32100.0
G7,144.0,37.15057044645067,32100.0
G8,294.0,-52.67309538312759,32100.0
G9,150.0,-29.524472907721133,32100.0
G10,200.0,-6.4912508388581855,32100.0
G1-RM3-60,0.012861673383981798,-0.034297744221050204,32100.0
G2-RM3-60,0.012861673383981798,0.0,32100.0
G3-RM3-60,0.012861673383981798,0.0,32100.0
G4-RM3-60,0.012861673383981798,0.0,32100.0
G5-RM3-60,0.012861673383981798,0.0,32100.0
G6-RM3-60,0.012861673383981798,0.0,32100.0
G7-RM3-60,0.012861673383981798,0.0,32100.0
G8-RM3-60,0.012861673383981798,0.0,32100.0
G0,41.436643347158,-123.87714288384151,32400.0
G1,67.0,61.43520212765783,32400.0
G2,64.0,42.65395821878384,32400.0
G3,200.0,49.52252767340709,32400.0
G4,0.0,68.04987517294056,32400.0
G5,274.0,71.38237725222608,32400.0
G6,245.0,33.76820779426379,32400.0
G7,144.0,37.0978758748803,32400.0
G8,294.0,-52.67086729772798,32400.0
G9,150.0,-29.520317218164223,32400.0
G10,200.0,-6.443016947688761,32400.0
G1-RM3-60,0.013617046144407974,-0.03631206533935416,32400.0
G2-RM3-60,0.013617046144407974,0.0,32400.0
G3-RM3-60,0.013617046144407974,0.0,32400.0
G4-RM3-60,0.013617046144407974,0.0,32400.0
G5-RM3-60,0.013617046144407974,0.0,32400.0
G6-RM3-60,0.013617046144407974,0.0,32400.0
G7-RM3-60,0.013617046144407974,0.0,32400.0
G8-RM3-60,0.013617046144407974,0.0,32400.0
G0,38.618054625608124,-122.6778085675763,32700.0
G1,67.0,61.166960127124455,32700.0
G2,64.0,42.56450325559926,32700.0
G3,200.0,49.602090065001605,32700.0
G4,0.0,68.22946048274207,32700.0
G5,274.0,71.55597145206373,32700.0
G6,245.0,33.74917583457679,32700.0
G7,144.0,37.07286597407921,32700.0
G8,294.0,-52.668548009792445,32700.0
G9,150.0,-29.52029172521773,32700.0
G10,200.0,-6.37137744763109,32700.0
G1-RM3-60,0.01922795285215744,-0.05127442588341704,32700.0
G2-RM3-60,0.01922795285215744,0.0,32700.0
G3-RM3-60,0.01922795285215744,0.0,32700.0
G4-RM3-60,0.01922795285215744,0.0,32700.0
G5-RM3-60,0.01922795285215744,0.0,32700.0
G6-RM3-60,0.01922795285215744,0.0,32700.0
G7-RM3-60,0.01922795285215744,0.0,32700.0
G8-RM3-60,0.01922795285215744,0.0,32700.0
G0,38.04149821739736,-122.39924545682081,33000.0
G1,67.0,60.90134595776542,33000.0
G2,64.0,42.467376106162675,33000.0
G3,200.0,49.51711978886068,33000.0
G4,0.0,68.10762162200021,33000.0
G5,274.0,71.45581140193286,33000.0
G6,245.0,33.7456149925744,33000.0
G7,144.0,37.07576022166576,33000.0
G8,294.0,-52.66843882887281,33000.0
G9,150.0,-29.520883010532714,33000.0
G10,200.0,-6.417517095511705,33000.0
G1-RM3-60,0.014502225226779481,-0.03867253516159733,33000.0
G2-RM3-60,0.014502225226779481,0.0,33000.0
G3-RM3-60,0.014502225226779481,0.0,33000.0
G4-RM3-60,0.014502225226779481,0.0,33000.0
G5-RM3-60,0.014502225226779481,0.0,33000.0
G6-RM3-60,0.014502225226779481,0.0,33000.0
G7-RM3-60,0.014502225226779481,0.0,33000.0
G8-RM3-60,0.014502225226779481,0.0,33000.0
G0,36.88293181866726,-121.88498814748274,33300.0
G1,67.0,60.659681624140575,33300.0
G2,64.0,42.4795439986802,33300.0
G3,200.0,49.54524711007736,33300.0
G4,0.0,68.24791786941356,33300.0
G5,274.0,71.55228707305969,33300.0
G6,245.0,33.776462617180414,33300.0
G7,144.0,37.0942115732876,33300.0
G8,294.0,-52.672043634951365,33300.0
G9,150.0,-29.5179501748612,33300.0
G10,200.0,-6.39733197750963,33300.0
G1-RM3-60,0.019389527345248292,-0.0517052892580286,33300.0
G2-RM3-60,0.019389527345248292,0.0,33300.0
G3-RM3-60,0.019389527345248292,0.0,33300.0
G4-RM3-60,0.019389527345248292,0.0,33300.0
G5-RM3-60,0.019389527345248292,0.0,33300.0
G6-RM3-60,0.019389527345248292,0.0,33300.0
G7-RM3-60,0.019389527345248292,0.0,33300.0
G8-RM3-60,0.019389527345248292,0.0,33300.0
G0,34.59741630786556,-120.89541339571448,33600.0
G1,67.0,60.24153180210044,33600.0
G2,64.0,42.37161679524977,33600.0
G3,200.0,49.59245838826361,33600.0
G4,0.0,68.19138583192353,33600.0
G5,274.0,71.6553828700475,33600.0
G6,245.0,33.74557990701845,33600.0
G7,144.0,37.05016123662837,33600.0
G8,294.0,-52.66635223997409,33600.0
G9,150.0,-29.520396878016584,33600.0
G10,200.0,-6.376649227818021,33600.0
G1-RM3-60,0.01632597599357515,-0.043535853026019644,33600.0
G2-RM3-60,0.01632597599357515,0.0,33600.0
G3-RM3-60,0.01632597599357515,0.0,33600.0
G4-RM3-60,0.01632597599357515,0.0,33600.0
G5-RM3-60,0.01632597599357515,0.0,33600.0
G6-RM3-60,0.01632597599357515,0.0,33600.0
G7-RM3-60,0.01632597599357515,0.0,33600.0
G8-RM3-60,0.01632597599357515,0.0,33600.0
G0,33.59260120495384,-120.4955863645475,33900.0
G1,67.0,60.065334706722965,33900.0
G2,64.0,42.31747943574689,33900.0
G3,200.0,49.63309450912744,33900.0
G4,0.0,68.24478451375236,33900.0
G5,274.0,71.75417695004626,33900.0
G6,245.0,33.81779448765595,33900.0
G7,144.0,37.03305601602051,33900.0
G8,294.0,-52.66746628757129,33900.0
G9,150.0,-29.516162219263776,33900.0
G10,200.0,-6.359427740441319,33900.0
G1-RM3-60,0.02370429358892531,-0.06321127472445494,33900.0
G2-RM3-60,0.02370429358892531,0.0,33900.0
G3-RM3-60,0.02370429358892531,0.0,33900.0
G4-RM3-60,0.02370429358892531,0.0,33900.0
G5-RM3-60,0.02370429358892531,0.0,33900.0
G6-RM3-60,0.02370429358892531,0.0,33900.0
G7-RM3-60,0.02370429358892531,0.0,33900.0
G8-RM3-60,0.02370429358892531,0.0,33900.0
G0,32.65852974714892,-119.92708176372818,34200.0
G1,67.0,59.73638031553038,34200.0
G2,64.0,42.36066223228415,34200.0
G3,200.0,49.62360176461154,34200.0
G4,0.0,68.30972077937906,34200.0
G5,274.0,71.81084828400449,34200.0
G6,245.0,33.880887595767064,34200.0
G7,144.0,37.06094263788151,34200.0
G8,294.0,-52.67303748987382,34200.0
G9,150.0,-29.511544384929323,34200.0
G10,200.0,-6.323837332847944,34200.0
G1-RM3-60,0.015329787706912556,-0.04087936075784349,34200.0
G2-RM3-60,0.015329787706912556,0.0,34200.0
G3-RM3-60,0.015329787706912556,0.0,34200.0
G4-RM3-60,0.015329787706912556,0.0,34200.0
G5-RM3-60,0.015329787706912556,0.0,34200.0
G6-RM3-60,0.015329787706912556,0.0,34200.0
G7-RM3-60,0.015329787706912556,0.0,34200.0
G8-RM3-60,0.015329787706912556,0.0,34200.0
G0,29.69942521098426,-118.67697975968255,34500.0
G1,67.0,59.387734241028184,34500.0
G2,64.0,42.270287714996044,34500.0
G3,200.0,49.69446992915686,34500.0
G4,0.0,68.39161394692985,34500.0
G5,274.0,72.00569401076177,34500.0
G6,245.0,33.93530024900063,34500.0
G7,144.0,36.97684520697188,34500.0
G8,294.0,-52.666472424079515,34500.0
G9,150.0,-29.509445514990773,34500.0
G10,200.0,-6.242735592740118,34500.0
G1-RM3-60,0.014671926854213615,-0.039125071280576684,34500.0
G2-RM3-60,0.014671926854213615,0.0,34500.0
G3-RM3-60,0.014671926854213615,0.0,34500.0
G4-RM3-60,0.014671926854213615,0.0,34500.0
G5-RM3-60,0.014671926854213615,0.0,34500.0
G6-RM3-60,0.014671926854213615,0.0,34500.0
G7-RM3-60,0.014671926854213615,0.0,34500.0
G8-RM3-60,0.014671926854213615,0.0,34500.0
G0,29.779613856268725,-118.74007762829862,34800.0
G1,67.0,59.332427367767664,34800.0
G2,64.0,42.29468490360293,34800.0
G3,200.0,49.777877650169685,34800.0
G4,0.0,68.46734227914507,34800.0
G5,274.0,71.90934647703088,34800.0
G6,245.0,33.905012865334136,34800.0
G7,144.0,37.05099297191738,34800.0
G8,294.0,-52.67366950903042,34800.0
G9,150.0,-29.509097691810922,34800.0
G10,200.0,-6.225460639567082,34800.0
G1-RM3-60,0.02082825306408158,-0.05554187317646354,34800.0
G2-RM3-60,0.02082825306408158,0.0,34800.0
G3-RM3-60,0.02082825306408158,0.0,34800.0
G4-RM3-60,0.02082825306408158,0.0,34800.0
G5-RM3-60,0.02082825306408158,0.0,34800.0
G6-RM3-60,0.02082825306408158,0.0,34800.0
G7-RM3-60,0.02082825306408158,0.0,34800.0
G8-RM3-60,0.02082825306408158,0.0,34800.0
G0,28.202310253919393,-118.06491286706577,35100.0
G1,67.0,59.0155020792583,35100.0
G2,64.0,42.23389027446405,35100.0
G3,200.0,49.796430583041406,35100.0
G4,0.0,68.49106954084728,35100.0
G5,274.0,71.9876188393219,35100.0
G6,245.0,33.87745655771941,35100.0
G7,144.0,37.04264193392171,35100.0
G8,294.0,-52.67243848796325,35100.0
G9,150.0,-29.509801590808934,35100.0
G10,200.0,-6.217119051276079,35100.0
G1-RM3-60,0.0171599539630673,-0.04575978561117143,35100.0
G2-RM3-60,0.0171599539630673,0.0,35100.0
G3-RM3-60,0.0171599539630673,0.0,35100.0
G4-RM3-60,0.0171599539630673,0.0,35100.0
G5-RM3-60,0.0171599539630673,0.0,35100.0
G6-RM3-60,0.0171599539630673,0.0,35100.0
G7-RM3-60,0.0171599539630673,0.0,35100.0
G8-RM3-60,0.0171599539630673,0.0,35100.0
G0,25.79961800352504,-117.01273590911623,35400.0
G1,67.0,58.58292348881351,35400.0
G2,64.0,42.223608546581765,35400.0
G3,200.0,49.882589641533926,35400.0
G4,0.0,68.60247334907302,35400.0
G5,274.0,72.13590048909623,35400.0
G6,245.0,33.96939832372678,35400.0
G7,144.0,36.964819114006914,35400.0
G8,294.0,-52.6679864324682,35400.0
G9,150.0,-29.505300915829622,35400.0
G10,200.0,-6.158229690087751,35400.0
G1-RM3-60,0.011191380397101243,-0.029843642094215604,35400.0
G2-RM3-60,0.011191380397101243,0.0,35400.0
G3-RM3-60,0.011191380397101243,0.0,35400.0
G4-RM3-60,0.011191380397101243,0.0,35400.0
G5-RM3-60,0.011191380397101243,0.0,35400.0
G6-RM3-60,0.011191380397101243,0.0,35400.0
G7-RM3-60,0.011191380397101243,0.0,35400.0
G8-RM3-60,0.011191380397101243,0.0,35400.0
G0,26.14972451307665,-117.09103303760705,35700.0
G1,67.0,58.51423969162305,35700.0
G2,64.0,42.17657032723706,35700.0
G3,200.0,49.81034932657978,35700.0
G4,0.0,68.54863552287566,35700.0
G5,274.0,72.0612385992888,35700.0
G6,245.0,33.92001727163527,35700.0
G7,144.0,36.997198520761444,35700.0
G8,294.0,-52.66920428977345,35700.0
G9,150.0,-29.50818026198101,35700.0
G10,200.0,-6.19298824971618,35700.0
G1-RM3-60,0.012217275466014539,-0.032579354799494295,35700.0
G2-RM3-60,0.012217275466014539,0.0,35700.0
G3-RM3-60,0.012217275466014539,0.0,35700.0
G4-RM3-60,0.012217275466014539,0.0,35700.0
G5-RM3-60,0.012217275466014539,0.0,35700.0
G6-RM3-60,0.012217275466014539,0.0,35700.0
G7-RM3-60,0.012217275466014539,0.0,35700.0
G8-RM3-60,0.012217275466014539,0.0,35700.0
G0,23.636108123181657,-116.151513680448,36000.0
G1,67.0,58.339746380229,36000.0
G2,64.0,42.09759526057455,36000.0
G3,200.0,49.797466209483865,36000.0
G4,0.0,68.5494519543483,36000.0
G5,274.0,72.27229813188714,36000.0
G6,245.0,33.91128324804019,36000.0
G7,144.0,36.9419765769097,36000.0
G8,294.0,-52.66341086960463,36000.0
G9,150.0,-29.509062350093785,36000.0
G10,200.0,-6.157734655073348,36000.0
G1-RM3-60,0.019523375842348017,-0.05206221694918052,36000.0
G2-RM3-60,0.019523375842348017,0.0,36000.0
G3-RM3-60,0.019523375842348017,0.0,36000.0
G4-RM3-60,0.019523375842348017,0.0,36000.0
G5-RM3-60,0.019523375842348017,0.0,36000.0
G6-RM3-60,0.019523375842348017,0.0,36000.0
G7-RM3-60,0.019523375842348017,0.0,36000.0
G8-RM3-60,0.019523375842348017,0.0,36000.0
G0,25.0025517469835,-116.7819097560484,36300.0
G1,67.0,58.66230491586413,36300.0
G2,64.0,42.25261537933834,36300.0
G3,200.0,49.88208972987171,36300.0
G4,0.0,68.6162183595073,36300.0
G5,274.0,72.19885161071532,36300.0
G6,245.0,33.86307082254511,36300.0
G7,144.0,36.9266516987512,36300.0
G8,294.0,-52.66033632490503,36300.0
G9,150.0,-29.51157655996542,36300.0
G10,200.0,-6.142581619079266,36300.0
G1-RM3-60,0.015375149243531169,-0.04100032443149021,36300.0
G2-RM3-60,0.015375149243531169,0.0,36300.0
G3-RM3-60,0.015375149243531169,0.0,36300.0
G4-RM3-60,0.015375149243531169,0.0,36300.0
G5-RM3-60,0.015375149243531169,0.0,36300.0
G6-RM3-60,0.015375149243531169,0.0,36300.0
G7-RM3-60,0.015375149243531169,0.0,36300.0
G8-RM3-60,0.015375149243531169,0.0,36300.0
G0,24.467135417407917,-116.46125808564986,36600.0
G1,67.0,58.37322426562699,36600.0
G2,64.0,42.141790392257704,36600.0
G3,200.0,49.79851664093252,36600.0
G4,0.0,68.50537020371489,36600.0
G5,274.0,72.15584139285045,36600.0
G6,245.0,33.807508386933804,36600.0
G7,144.0,36.97340543955,36600.0
G8,294.0,-52.66302955225051,36600.0
G9,150.0,-29.51430258954261,36600.0
G10,200.0,-6.207576119198109,36600.0
G1-RM3-60,0.01770555311068155,-0.04721471075182603,36600.0
G2-RM3-60,0.01770555311068155,0.0,36600.0
G3-RM3-60,0.01770555311068155,0.0,36600.0
G4-RM3-60,0.01770555311068155,0.0,36600.0
G5-RM3-60,0.01770555311068155,0.0,36600.0
G6-RM3-60,0.01770555311068155,0.0,36600.0
G7-RM3-60,0.01770555311068155,0.0,36600.0
G8-RM3-60,0.01770555311068155,0.0,36600.0
G0,22.54556507933114,-115.65283410313097,36900.0
G1,67.0,58.12891878838359,36900.0
G2,64.0,42.04225651142005,36900.0
G3,200.0,49.80776648797628,36900.0
G4,0.0,68.625628206804,36900.0
G5,274.0,72.31224984054529,36900.0
G6,245.0,33.91668253364031,36900.0
G7,144.0,36.91396262215973,36900.0
G8,294.0,-52.660559156745606,36900.0
G9,150.0,-29.50934590395383,36900.0
G10,200.0,-6.142423205083929,36900.0
G1-RM3-60,0.02102952550268356,-0.05607859706069587,36900.0
G2-RM3-60,0.02102952550268356,0.0,36900.0
G3-RM3-60,0.02102952550268356,0.0,36900.0
G4-RM3-60,0.02102952550268356,0.0,36900.0
G5-RM3-60,0.02102952550268356,0.0,36900.0
G6-RM3-60,0.02102952550268356,0.0,36900.0
G7-RM3-60,0.02102952550268356,0.0,36900.0
G8-RM3-60,0.02102952550268356,0.0,36900.0
G0,21.33914967815838,-115.11049655573694,37200.0
G1,67.0,57.85127195059708,37200.0
G2,64.0,42.0629551480132,37200.0
G3,200.0,49.91609197000227,37200.0
G4,0.0,68.69107152749118,37200.0
G5,274.0,72.36026257802878,37200.0
G6,245.0,33.98883711620768,37200.0
G7,144.0,36.93404139446692,37200.0
G8,294.0,-52.666317366188196,37200.0
G9,150.0,-29.503345539065265,37200.0
